Full Name,Academic Performance,Attendance Percentage,Seat Zone,Grades,Academic Stress,Motivation,Depression,Sleep Disorder,Study Life Balance,Family Pressures,Parents Marital Status,Family Income Level,Housing Status,Has Private Study Room,Daily Food Availability,Has School Uniform,Has Stationery,Receives Private Tutoring,Daily Study Hours,Works After School,Has Electronic Device,Device Usage Purpose,Has Social Media Accounts,Daily Screen Time,Social Media Impact On Studies,Content Type Watched,Plays Video Games,Daily Gaming Hours
Brittany Phillips,Average,87.13,Side,Mathematics:54.68; Art:51.28; Physics:51.91; Chemistry:53.72; History:59.43; English Language:71.71; Geography:53.11; Biology:55.28,High,Moderate,FALSE,High,Needs Improvement,Moderate,Married,1651.82,Rented,FALSE,FALSE,TRUE,FALSE,FALSE,4.1,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Christopher Doyle,Average,76.92,Middle,Mathematics:59.86; Art:60.83; Physics:66.89; Chemistry:60.67; History:58.06; English Language:59.08; Geography:60.11; Biology:66.24,Moderate,Moderate,TRUE,Moderate,Moderate,High,Widowed,1957.07,Rented,TRUE,FALSE,FALSE,FALSE,FALSE,3.3,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Jonathan Mcgrath,Average,85.9,Middle,Mathematics:61.96; Art:55.96; Physics:62.42; Chemistry:67.32; History:61.98; English Language:63.97; Geography:68.69; Biology:69.44,Moderate,Moderate,FALSE,Not Specified,Needs Improvement,None,Married,3893.95,Owned,FALSE,FALSE,TRUE,TRUE,FALSE,3.5,TRUE,TRUE,Education,FALSE,1.8,None,None,TRUE,1.7
Megan Navarro,Average,75.93,Middle,Mathematics:50.99; Art:46.40; Physics:56.67; Chemistry:53.14; History:47.07; English Language:50.49; Geography:56.18; Biology:65.46,High,Moderate,TRUE,Not Specified,Moderate,High,Married,2243.94,Temporary Shelter,TRUE,TRUE,TRUE,FALSE,FALSE,5.9,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Samantha Franklin,Average,81.52,Front,Mathematics:45.58; Art:57.83; Physics:55.51; Chemistry:56.43; History:50.41; English Language:55.98; Geography:52.41; Biology:59.79,High,High,FALSE,Not Specified,Moderate,None,Separated,2370.34,Shared,TRUE,FALSE,TRUE,FALSE,TRUE,2.3,TRUE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
David Allen,Average,85.73,Middle,Mathematics:53.76; Art:54.23; Physics:45.63; Chemistry:48.32; History:52.08; English Language:56.01; Geography:53.11; Biology:41.05,High,High,TRUE,High,Good,None,Divorced,3845.69,Owned,FALSE,FALSE,TRUE,TRUE,FALSE,3.3,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Christopher Aguilar,Average,86.63,Front,Mathematics:58.82; Art:58.12; Physics:70.50; Chemistry:73.42; History:62.63; English Language:73.30; Geography:66.12; Biology:60.71,Low,High,FALSE,Moderate,Needs Improvement,None,Single,2709.64,Temporary Shelter,FALSE,TRUE,TRUE,TRUE,TRUE,4.5,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Barry Stuart,Average,94.65,Side,Mathematics:32.45; Art:34.11; Physics:39.21; Chemistry:40.44; History:37.12; English Language:29.92; Geography:31.34; Biology:32.57,High,Moderate,TRUE,Not Specified,Needs Improvement,None,Married,4935.96,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,2.2,FALSE,TRUE,Work,TRUE,1.5,None,News,TRUE,1.6
Amy Padilla,Average,87.55,Back,Mathematics:66.55; Art:66.27; Physics:61.79; Chemistry:71.55; History:66.07; English Language:72.44; Geography:63.44; Biology:63.63,Moderate,Moderate,FALSE,Moderate,Needs Improvement,Low,Single,1250.88,Owned,TRUE,TRUE,TRUE,TRUE,TRUE,5.4,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Michael Estrada,Good,93.78,Back,Mathematics:83.73; Art:85.37; Physics:93.92; Chemistry:89.11; History:89.05; English Language:93.15; Geography:96.30; Biology:96.25,High,Low,FALSE,Moderate,Needs Improvement,High,Married,1354.17,Not Specified,FALSE,TRUE,TRUE,FALSE,TRUE,5.6,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.8
Victoria Castro,Good,92.11,Front,Mathematics:82.97; Art:71.82; Physics:82.79; Chemistry:81.17; History:76.96; English Language:81.89; Geography:69.90; Biology:81.31,Moderate,High,FALSE,Not Specified,Good,Low,Separated,1081.05,Not Specified,FALSE,TRUE,FALSE,TRUE,TRUE,5.3,FALSE,TRUE,Education,FALSE,2.2,None,None,FALSE,0
Ronald Decker,Average,98.7,Side,Mathematics:56.25; Art:53.99; Physics:47.18; Chemistry:47.95; History:54.03; English Language:43.15; Geography:45.89; Biology:48.71,Moderate,High,FALSE,Moderate,Good,High,Single,3571.9,Shared,TRUE,FALSE,TRUE,TRUE,TRUE,3.8,TRUE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.6
Vanessa King,Good,95.89,Middle,Mathematics:75.73; Art:82.27; Physics:85.03; Chemistry:78.75; History:81.16; English Language:86.74; Geography:79.56; Biology:74.68,High,High,TRUE,Low,Needs Improvement,High,Separated,3515.85,Not Specified,FALSE,TRUE,TRUE,TRUE,TRUE,2.9,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Ashley Simmons,Average,92.23,Back,Mathematics:64.34; Art:57.11; Physics:52.04; Chemistry:45.12; History:62.01; English Language:56.74; Geography:65.04; Biology:60.27,Moderate,High,FALSE,Not Specified,Good,Moderate,Divorced,3590.56,Temporary Shelter,TRUE,FALSE,FALSE,TRUE,TRUE,2.7,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Patricia Chavez,Average,78.22,Middle,Mathematics:59.52; Art:56.06; Physics:45.87; Chemistry:58.33; History:51.69; English Language:54.10; Geography:48.92; Biology:57.10,High,High,TRUE,Low,Needs Improvement,None,Widowed,2677.51,Shared,TRUE,FALSE,FALSE,FALSE,FALSE,5.4,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,0.6
Andrea Lee,Average,80.59,Front,Mathematics:48.20; Art:55.28; Physics:57.27; Chemistry:39.08; History:53.46; English Language:55.26; Geography:57.46; Biology:50.01,High,Low,FALSE,High,Moderate,High,Divorced,1876.61,Temporary Shelter,FALSE,TRUE,FALSE,FALSE,TRUE,5.6,TRUE,TRUE,Entertainment,TRUE,2.1,Neutral,Other,TRUE,1.5
David Mendez,Average,76.85,Middle,Mathematics:68.82; Art:63.48; Physics:62.69; Chemistry:66.34; History:60.02; English Language:60.62; Geography:55.53; Biology:69.38,Low,High,FALSE,Not Specified,Moderate,None,Divorced,2619.58,Not Specified,FALSE,TRUE,TRUE,FALSE,FALSE,2.7,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.2
Ruben Holloway,Average,84.76,Front,Mathematics:60.56; Art:71.34; Physics:66.98; Chemistry:63.59; History:79.20; English Language:56.80; Geography:66.64; Biology:58.50,Low,High,FALSE,Low,Needs Improvement,Low,Widowed,4209.08,Shared,FALSE,FALSE,TRUE,TRUE,FALSE,3.5,TRUE,TRUE,Other,TRUE,1.1,Neutral,Other,FALSE,0
James Velasquez,Good,95.34,Front,Mathematics:74.00; Art:75.74; Physics:68.55; Chemistry:77.64; History:68.72; English Language:74.95; Geography:73.51; Biology:72.61,High,High,TRUE,Low,Moderate,High,Married,4215.84,Rented,FALSE,FALSE,TRUE,TRUE,TRUE,2.5,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.7
Dr. Sophia Zuniga,Good,84.88,Middle,Mathematics:77.86; Art:79.43; Physics:79.19; Chemistry:81.63; History:78.44; English Language:65.08; Geography:77.37; Biology:79.52,High,High,TRUE,Not Specified,Needs Improvement,None,Married,2407.56,Temporary Shelter,TRUE,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.5
Christopher Brown,Needs Improvement,81.8,Back,Mathematics:23.33; Art:26.36; Physics:32.60; Chemistry:34.16; History:25.51; English Language:38.75; Geography:35.95; Biology:25.66,High,Moderate,TRUE,Not Specified,Good,High,Widowed,4857.53,Shared,TRUE,TRUE,FALSE,FALSE,FALSE,2.3,FALSE,TRUE,Other,TRUE,1.3,None,Entertainment,TRUE,1.1
Jennifer Webb,Average,81.55,Side,Mathematics:65.30; Art:67.36; Physics:60.07; Chemistry:60.42; History:70.18; English Language:71.12; Geography:68.84; Biology:66.11,Moderate,Low,FALSE,Moderate,Good,High,Divorced,1251.92,Owned,TRUE,FALSE,FALSE,TRUE,TRUE,4.7,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Daniel Douglas,Average,83.28,Side,Mathematics:46.86; Art:53.99; Physics:50.29; Chemistry:51.81; History:61.37; English Language:49.14; Geography:47.33; Biology:50.83,Low,Low,FALSE,High,Good,High,Widowed,4189.35,Rented,TRUE,FALSE,FALSE,TRUE,FALSE,4.6,TRUE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Elizabeth Cummings,Good,94.68,Front,Mathematics:70.70; Art:75.93; Physics:85.38; Chemistry:65.34; History:72.94; English Language:79.59; Geography:72.31; Biology:74.51,Moderate,High,TRUE,Low,Needs Improvement,Low,Separated,3742.3,Owned,FALSE,TRUE,TRUE,FALSE,TRUE,2.3,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,0.9
Bobby Prince,Needs Improvement,80.36,Middle,Mathematics:35.73; Art:37.78; Physics:33.86; Chemistry:36.73; History:31.77; English Language:36.90; Geography:33.68; Biology:33.45,High,Low,TRUE,Moderate,Moderate,None,Widowed,570.1,Temporary Shelter,TRUE,TRUE,FALSE,FALSE,TRUE,4,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.5
Taylor Hartman,Needs Improvement,85.23,Back,Mathematics:36.02; Art:21.21; Physics:38.27; Chemistry:27.01; History:30.06; English Language:30.27; Geography:36.01; Biology:31.12,Moderate,High,FALSE,Low,Good,Moderate,Widowed,3537,Owned,FALSE,FALSE,TRUE,FALSE,FALSE,5.4,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.4
Jared Guerra,Average,85.41,Back,Mathematics:41.22; Art:49.70; Physics:37.49; Chemistry:44.78; History:43.85; English Language:45.66; Geography:37.73; Biology:46.40,Low,Low,TRUE,Not Specified,Good,Moderate,Widowed,4994.96,Temporary Shelter,FALSE,FALSE,TRUE,FALSE,TRUE,2.3,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,0.7
Luke Reed,Average,94.82,Front,Mathematics:66.06; Art:63.70; Physics:55.41; Chemistry:66.37; History:56.86; English Language:59.47; Geography:49.59; Biology:52.67,High,Low,FALSE,Moderate,Needs Improvement,Low,Widowed,920.66,Rented,TRUE,FALSE,TRUE,TRUE,FALSE,5.7,FALSE,TRUE,Education,FALSE,1.2,None,None,TRUE,1.3
Dale Phillips,Average,83.56,Middle,Mathematics:33.67; Art:48.28; Physics:45.64; Chemistry:38.13; History:45.67; English Language:47.57; Geography:39.10; Biology:41.31,Moderate,High,FALSE,Low,Moderate,None,Separated,4365.91,Owned,FALSE,TRUE,FALSE,FALSE,FALSE,5.3,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.1
Carol Fischer,Average,92.37,Side,Mathematics:64.59; Art:58.38; Physics:68.19; Chemistry:68.36; History:61.37; English Language:67.83; Geography:69.79; Biology:56.65,Low,Low,FALSE,High,Moderate,None,Divorced,4551.09,Shared,FALSE,FALSE,FALSE,FALSE,FALSE,5.2,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Robyn Leonard,Average,78.31,Back,Mathematics:70.90; Art:71.75; Physics:66.20; Chemistry:75.15; History:79.60; English Language:87.06; Geography:66.92; Biology:72.90,High,Moderate,TRUE,Low,Needs Improvement,High,Widowed,1182.22,Shared,FALSE,FALSE,FALSE,TRUE,TRUE,3.9,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Allison Smith,Average,98.86,Back,Mathematics:43.79; Art:36.61; Physics:41.85; Chemistry:38.31; History:40.27; English Language:41.33; Geography:30.43; Biology:29.33,Moderate,High,TRUE,Moderate,Good,None,Separated,999.44,Owned,FALSE,TRUE,FALSE,FALSE,FALSE,3.7,TRUE,TRUE,Other,TRUE,1.4,Negative,Other,TRUE,1.8
Gregory Pitts,Average,93.57,Front,Mathematics:66.23; Art:66.65; Physics:64.00; Chemistry:76.96; History:84.27; English Language:71.81; Geography:74.15; Biology:73.17,Moderate,High,FALSE,Not Specified,Needs Improvement,Low,Divorced,2709.5,Temporary Shelter,FALSE,FALSE,FALSE,FALSE,FALSE,2.8,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Vanessa Drake,Average,82.39,Side,Mathematics:77.70; Art:66.46; Physics:71.43; Chemistry:78.68; History:65.41; English Language:71.39; Geography:74.33; Biology:77.91,High,Moderate,FALSE,High,Good,Low,Separated,4365.39,Rented,FALSE,FALSE,FALSE,FALSE,TRUE,2.2,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Amy Rodriguez,Good,81.9,Middle,Mathematics:85.94; Art:76.00; Physics:84.37; Chemistry:77.97; History:75.42; English Language:80.91; Geography:86.31; Biology:83.24,Moderate,Moderate,TRUE,Moderate,Moderate,Low,Divorced,1216.2,Temporary Shelter,TRUE,FALSE,FALSE,FALSE,TRUE,4.7,FALSE,TRUE,Other,TRUE,3.8,Negative,Educational,TRUE,1.6
Larry Bush,Good,98.75,Front,Mathematics:72.92; Art:70.55; Physics:74.31; Chemistry:68.65; History:72.05; English Language:73.01; Geography:67.86; Biology:65.78,Moderate,High,FALSE,High,Good,High,Married,4502.76,Not Specified,FALSE,TRUE,TRUE,FALSE,FALSE,3.7,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.5
Adam Morris,Average,88.48,Back,Mathematics:63.57; Art:74.44; Physics:79.42; Chemistry:75.78; History:74.95; English Language:76.12; Geography:68.39; Biology:72.26,Low,High,FALSE,High,Moderate,Low,Separated,4825.64,Shared,TRUE,TRUE,FALSE,TRUE,FALSE,5.3,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1
Julia Gordon,Average,97.73,Front,Mathematics:58.93; Art:63.00; Physics:63.51; Chemistry:57.72; History:68.20; English Language:65.13; Geography:56.28; Biology:56.32,Low,Low,FALSE,Not Specified,Needs Improvement,Moderate,Single,1449.61,Shared,TRUE,TRUE,TRUE,TRUE,TRUE,2.1,FALSE,TRUE,Education,FALSE,3.2,None,None,FALSE,0
Amy Taylor DDS,Average,91.46,Back,Mathematics:55.42; Art:66.20; Physics:61.37; Chemistry:63.41; History:69.14; English Language:62.54; Geography:57.32; Biology:62.34,Low,Moderate,TRUE,High,Good,High,Single,1697.61,Not Specified,TRUE,FALSE,TRUE,TRUE,FALSE,5.5,FALSE,TRUE,Not Specified,FALSE,0,None,None,TRUE,0.7
Rebecca Burton,Average,94.04,Back,Mathematics:56.45; Art:61.16; Physics:55.53; Chemistry:51.32; History:64.09; English Language:55.18; Geography:60.89; Biology:58.70,Low,Moderate,FALSE,High,Needs Improvement,Low,Divorced,1522.79,Not Specified,FALSE,FALSE,FALSE,TRUE,TRUE,2.9,TRUE,TRUE,Work,TRUE,2.6,Positive,Educational,FALSE,0
Cindy Petty,Average,83.97,Middle,Mathematics:37.34; Art:39.51; Physics:41.60; Chemistry:33.55; History:36.14; English Language:33.93; Geography:39.04; Biology:45.45,Moderate,Moderate,TRUE,Not Specified,Good,Low,Divorced,2902.25,Not Specified,FALSE,TRUE,TRUE,TRUE,FALSE,3.5,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,2
Elizabeth Stanton,Good,87.31,Middle,Mathematics:83.02; Art:67.77; Physics:82.83; Chemistry:77.99; History:77.49; English Language:77.30; Geography:87.72; Biology:78.93,Moderate,Low,TRUE,Low,Moderate,Low,Divorced,3076.16,Owned,TRUE,TRUE,FALSE,FALSE,FALSE,2.3,TRUE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.8
Caleb Lee,Average,97.11,Back,Mathematics:55.61; Art:51.68; Physics:57.59; Chemistry:49.38; History:51.53; English Language:56.85; Geography:56.85; Biology:46.23,High,Moderate,TRUE,High,Needs Improvement,High,Single,4446.75,Owned,TRUE,TRUE,TRUE,TRUE,FALSE,5.4,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.1
Courtney Martin,Average,99.49,Side,Mathematics:36.52; Art:52.50; Physics:47.03; Chemistry:45.67; History:45.62; English Language:49.20; Geography:50.23; Biology:54.24,Moderate,High,FALSE,High,Needs Improvement,Low,Married,987.41,Shared,FALSE,TRUE,TRUE,FALSE,FALSE,3.1,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Ariel Fernandez,Average,97.2,Middle,Mathematics:64.92; Art:55.01; Physics:61.43; Chemistry:57.88; History:60.35; English Language:52.78; Geography:57.11; Biology:62.50,Moderate,High,TRUE,Not Specified,Moderate,High,Married,4561.29,Not Specified,FALSE,FALSE,TRUE,TRUE,FALSE,2.2,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Joan Cooper,Average,82.48,Middle,Mathematics:58.95; Art:56.66; Physics:60.65; Chemistry:62.07; History:54.33; English Language:55.73; Geography:56.46; Biology:53.77,Low,High,TRUE,Low,Needs Improvement,Low,Divorced,849.11,Shared,TRUE,FALSE,FALSE,FALSE,FALSE,5,FALSE,TRUE,Other,TRUE,2.8,Negative,News,FALSE,0
Robert Frank,Average,77.05,Side,Mathematics:59.55; Art:62.26; Physics:73.58; Chemistry:69.22; History:61.91; English Language:56.63; Geography:59.79; Biology:65.91,Low,Moderate,TRUE,High,Moderate,Low,Single,3464.86,Shared,TRUE,FALSE,TRUE,TRUE,FALSE,2.8,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1
Christopher Howard,Average,82.01,Back,Mathematics:68.76; Art:80.30; Physics:74.88; Chemistry:72.08; History:78.53; English Language:85.77; Geography:81.50; Biology:80.88,Moderate,Moderate,TRUE,Not Specified,Good,High,Married,981.66,Rented,TRUE,FALSE,TRUE,TRUE,TRUE,5.9,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.5
Jessica Martin,Average,77.06,Front,Mathematics:72.27; Art:72.04; Physics:78.15; Chemistry:82.90; History:81.12; English Language:72.35; Geography:77.80; Biology:75.23,Low,Moderate,TRUE,Low,Good,Moderate,Married,2202.41,Not Specified,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Amanda Allen,Average,85.12,Front,Mathematics:68.48; Art:63.76; Physics:54.20; Chemistry:70.01; History:65.51; English Language:65.53; Geography:64.13; Biology:62.08,High,Moderate,TRUE,Low,Moderate,None,Separated,653.28,Temporary Shelter,TRUE,FALSE,TRUE,FALSE,TRUE,5.3,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Jose Wood,Average,90.06,Middle,Mathematics:51.05; Art:46.11; Physics:40.13; Chemistry:44.92; History:45.42; English Language:44.59; Geography:47.87; Biology:40.08,High,Low,FALSE,Moderate,Needs Improvement,Moderate,Divorced,2124.57,Shared,FALSE,FALSE,FALSE,TRUE,TRUE,3.2,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.6
Cheryl Taylor,Good,97.66,Middle,Mathematics:71.75; Art:72.28; Physics:71.94; Chemistry:62.99; History:68.21; English Language:64.16; Geography:75.85; Biology:78.76,Moderate,Moderate,FALSE,Not Specified,Moderate,Low,Widowed,808.27,Temporary Shelter,FALSE,TRUE,TRUE,FALSE,FALSE,2.1,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Alexandra Gross,Average,86.55,Side,Mathematics:53.82; Art:60.26; Physics:63.31; Chemistry:70.29; History:57.03; English Language:55.46; Geography:55.91; Biology:59.17,Moderate,Low,TRUE,Low,Moderate,Moderate,Divorced,703.63,Not Specified,FALSE,TRUE,TRUE,FALSE,TRUE,5.3,TRUE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Brian Kelly,Average,96.72,Back,Mathematics:39.66; Art:32.02; Physics:35.59; Chemistry:44.74; History:38.71; English Language:46.65; Geography:39.55; Biology:38.87,High,Low,FALSE,Low,Good,Moderate,Single,3207.2,Shared,FALSE,TRUE,FALSE,TRUE,TRUE,5,TRUE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Ashley Meyer,Good,85.37,Side,Mathematics:86.64; Art:89.52; Physics:94.06; Chemistry:86.31; History:84.15; English Language:95.33; Geography:88.13; Biology:88.06,Low,Moderate,TRUE,High,Good,None,Separated,1451.35,Owned,FALSE,FALSE,FALSE,TRUE,FALSE,3.5,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.4
Victor Holloway,Average,89.4,Side,Mathematics:58.52; Art:68.98; Physics:66.31; Chemistry:59.14; History:65.82; English Language:60.29; Geography:68.36; Biology:62.75,Low,Low,TRUE,Not Specified,Needs Improvement,None,Single,2715.21,Owned,TRUE,FALSE,FALSE,FALSE,TRUE,2.6,TRUE,TRUE,Other,FALSE,3.7,None,None,TRUE,1.4
Paula Garcia,Good,83.83,Side,Mathematics:75.90; Art:78.14; Physics:94.56; Chemistry:87.46; History:74.50; English Language:76.73; Geography:85.35; Biology:90.79,Moderate,Moderate,TRUE,High,Needs Improvement,Moderate,Widowed,4832.21,Shared,TRUE,TRUE,FALSE,TRUE,FALSE,5.9,FALSE,TRUE,Not Specified,FALSE,0,None,None,FALSE,0
Angela Porter,Good,84.16,Back,Mathematics:100.00; Art:100.00; Physics:94.28; Chemistry:94.39; History:99.10; English Language:97.77; Geography:95.03; Biology:92.00,Moderate,Low,TRUE,Moderate,Moderate,Moderate,Single,2963.79,Temporary Shelter,TRUE,FALSE,FALSE,FALSE,TRUE,2.4,TRUE,TRUE,Work,TRUE,2,None,Gaming,FALSE,0
James Bush,Average,76.5,Side,Mathematics:76.45; Art:82.50; Physics:75.70; Chemistry:78.25; History:76.35; English Language:80.83; Geography:80.78; Biology:71.50,Low,Moderate,TRUE,Not Specified,Good,Moderate,Separated,4438.71,Not Specified,FALSE,TRUE,FALSE,TRUE,FALSE,3.6,TRUE,TRUE,Entertainment,FALSE,3.6,None,None,FALSE,0
Brian Holt,Average,75.47,Middle,Mathematics:64.21; Art:68.56; Physics:71.23; Chemistry:69.58; History:57.95; English Language:68.37; Geography:67.47; Biology:68.84,Moderate,Low,TRUE,Moderate,Good,Low,Widowed,2191.47,Rented,FALSE,FALSE,FALSE,FALSE,TRUE,5.4,TRUE,TRUE,Not Specified,FALSE,0,None,None,TRUE,1.2
Taylor Henry,Average,80.39,Front,Mathematics:68.81; Art:71.06; Physics:66.23; Chemistry:69.56; History:73.86; English Language:84.46; Geography:72.08; Biology:70.35,Low,Moderate,TRUE,Moderate,Moderate,High,Single,4238.31,Shared,FALSE,TRUE,TRUE,TRUE,FALSE,5.1,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Carolyn Jackson,Average,76.54,Middle,Mathematics:59.45; Art:61.02; Physics:59.10; Chemistry:56.11; History:55.33; English Language:70.81; Geography:55.93; Biology:68.08,High,Moderate,TRUE,Low,Needs Improvement,Moderate,Separated,2508.29,Rented,TRUE,FALSE,TRUE,FALSE,FALSE,4,TRUE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
Tammy Ibarra,Good,99.07,Back,Mathematics:66.76; Art:69.80; Physics:67.55; Chemistry:77.76; History:61.69; English Language:79.22; Geography:70.98; Biology:80.95,High,Low,FALSE,Moderate,Needs Improvement,High,Married,515.1,Owned,TRUE,FALSE,TRUE,TRUE,FALSE,4.9,TRUE,TRUE,Not Specified,FALSE,0,None,None,TRUE,2
Michele Burke,Good,97.38,Middle,Mathematics:73.03; Art:71.85; Physics:65.33; Chemistry:68.75; History:77.69; English Language:66.57; Geography:73.35; Biology:80.17,Moderate,Moderate,FALSE,Moderate,Good,Low,Married,721.86,Temporary Shelter,FALSE,FALSE,TRUE,FALSE,TRUE,4.9,TRUE,TRUE,Other,TRUE,2.7,Negative,Other,FALSE,0
Paul Ross,Average,93.17,Front,Mathematics:48.09; Art:51.68; Physics:52.97; Chemistry:61.25; History:56.28; English Language:61.01; Geography:63.68; Biology:61.53,Low,High,FALSE,Low,Moderate,Low,Separated,538.76,Rented,FALSE,FALSE,TRUE,TRUE,FALSE,4.3,TRUE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.2
Alicia King,Average,90.05,Front,Mathematics:62.09; Art:51.35; Physics:56.13; Chemistry:59.36; History:49.45; English Language:53.97; Geography:63.16; Biology:66.18,Moderate,Low,FALSE,High,Moderate,Moderate,Single,4310.46,Shared,FALSE,TRUE,FALSE,TRUE,TRUE,2.6,TRUE,TRUE,Not Specified,FALSE,0,None,None,TRUE,0.9
Edward Lynch,Average,83.22,Middle,Mathematics:68.57; Art:64.92; Physics:74.83; Chemistry:70.16; History:71.88; English Language:67.18; Geography:78.08; Biology:75.17,Low,Moderate,FALSE,Low,Needs Improvement,Low,Single,4111.4,Shared,TRUE,FALSE,FALSE,TRUE,TRUE,4.6,FALSE,FALSE,Not Specified,FALSE,0,None,None,TRUE,1.4
Michelle Tate,Average,91.36,Back,Mathematics:61.84; Art:46.38; Physics:50.30; Chemistry:43.17; History:55.29; English Language:54.29; Geography:52.99; Biology:46.10,Moderate,High,FALSE,Not Specified,Moderate,None,Married,4211.9,Temporary Shelter,FALSE,FALSE,FALSE,FALSE,FALSE,2.6,FALSE,TRUE,Education,TRUE,3.1,Negative,Gaming,TRUE,0.9
Amber Stephenson,Average,99.99,Side,Mathematics:67.97; Art:63.45; Physics:68.03; Chemistry:67.34; History:75.27; English Language:71.35; Geography:69.28; Biology:62.34,Moderate,High,TRUE,Not Specified,Good,Low,Married,2305.38,Temporary Shelter,TRUE,FALSE,TRUE,FALSE,FALSE,4,FALSE,FALSE,Not Specified,FALSE,0,None,None,FALSE,0
